id;line_item_id;masked_code
424259911816;4704034553992;•••• •••• •••• 5c8g
424259649672;4703995232392;•••• •••• •••• a2e2
424259682440;4703995265160;•••• •••• •••• bg85
424259715208;4703995297928;•••• •••• •••• 79gb
424259747976;4703995330696;•••• •••• •••• e463
424259780744;4703995363464;•••• •••• •••• e7g2
424259616904;4703986974856;•••• •••• •••• 97aa
424259551368;4703975932040;•••• •••• •••• f7ga
424259584136;4703975964808;•••• •••• •••• 9e4f
424259518600;4703951323272;•••• •••• •••• ebeh
424286519432;4703921897608;•••• •••• •••• 5b2c
424258961544;4703829524616;•••• •••• •••• 9dba
424258994312;4703829557384;•••• •••• •••• cffh
424259027080;4703829590152;•••• •••• •••• 225a
424259059848;4703829622920;•••• •••• •••• 5g6c
424259092616;4703829655688;•••• •••• •••• 7f35
424259125384;4703829688456;•••• •••• •••• fgf5
424259158152;4703829721224;•••• •••• •••• 6c9d
424259190920;4703829753992;•••• •••• •••• 838e
424259223688;4703829786760;•••• •••• •••• 2g2a
424258830472;4703821824136;•••• •••• •••• 63ff
424258863240;4703821856904;•••• •••• •••• e82d
424258896008;4703821889672;•••• •••• •••• bf8f
424258928776;4703821922440;•••• •••• •••• 6b5h
424258175112;4703558238344;•••• •••• •••• 8e27
424257912968;4703324373128;•••• •••• •••• 2h8f
424257519752;4703114133640;•••• •••• •••• 6f22
424257552520;4703114133640;•••• •••• •••• d264
424257585288;4703114133640;•••• •••• •••• 88ch
424286290056;4703030182024;•••• •••• •••• 36e3
424256274568;4702801494152;•••• •••• •••• 8e49
424256307336;4702801526920;•••• •••• •••• 44a9
424256241800;4702799003784;•••• •••• •••• c3bh
424256143496;4702797561992;•••• •••• •••• 73df
424256176264;4702797594760;•••• •••• •••• ed33
424256209032;4702797627528;•••• •••• •••• 9b4f
424286552200;4702795858056;•••• •••• •••• ec52
424255914120;4702670880904;•••• •••• •••• 96ec
424286421128;4702603509896;•••• •••• •••• gch5
424255783048;4702546854024;•••• •••• •••• 5h58
424255651976;4702502715528;•••• •••• •••• 3dag
424255684744;4702502748296;•••• •••• •••• 7a5h
424255619208;4702502060168;•••• •••• •••• ce23
424255553672;4702474109064;•••• •••• •••• d3ea
424255488136;4702438752392;•••• •••• •••• 2af3
424255324296;4702295097480;•••• •••• •••• 278h
424255258760;4702283825288;•••• •••• •••• d5ag
424255225992;4702257643656;•••• •••• •••• 3b82
424255160456;4702222909576;•••• •••• •••• f497
424255094920;4702208622728;•••• •••• •••• 8e86
424254963848;4702132994184;•••• •••• •••• 42eg
424254865544;4702127456392;•••• •••• •••• 44b3
424254898312;4702127489160;•••• •••• •••• 73bh
424254931080;4702127489160;•••• •••• •••• 8egb
424254668936;4702050877576;•••• •••• •••• 2d9a
424254701704;4702050910344;•••• •••• •••• 7af9
424254734472;4702050943112;•••• •••• •••• 34b8
424254570632;4702019223688;•••• •••• •••• 6278
424254603400;4702019223688;•••• •••• •••• 3fgg
424254636168;4702019256456;•••• •••• •••• 8f86
424254537864;4702014636168;•••• •••• •••• 2fbe
424254439560;4702006542472;•••• •••• •••• g467
424254111880;4701915381896;•••• •••• •••• hf4e
424252080264;4700706472072;•••• •••• •••• 8d5b
424252113032;4700706504840;•••• •••• •••• cb8c
424251162760;4700445409416;•••• •••• •••• 6b6c
424286584968;4700265218184;•••• •••• •••• e6f9
424250671240;4700161704072;•••• •••• •••• 29e8
424250704008;4700161736840;•••• •••• •••• gf6b
424250540168;4700096200840;•••• •••• •••• 2gde
424250376328;4700090433672;•••• •••• •••• 9g79
424250409096;4700090466440;•••• •••• •••• d76g
424250441864;4700090499208;•••• •••• •••• 5942
424250474632;4700090531976;•••• •••• •••• cb5e
424250507400;4700090630280;•••• •••• •••• 7c95
424250310792;4700083716232;•••• •••• •••• 22a7
424250114184;4700007956616;•••• •••• •••• 5ahf
424250048648;4699981381768;•••• •••• •••• 5haa
424249917576;4699863908488;•••• •••• •••• 7fhe
424249720968;4699799978120;•••• •••• •••• 7dc8
424249753736;4699800010888;•••• •••• •••• bbed
424249786504;4699800043656;•••• •••• •••• ghfb
424249819272;4699800076424;•••• •••• •••• c238
424249688200;4699785822344;•••• •••• •••• gggd
424249589896;4699761049736;•••• •••• •••• 46ec
424249622664;4699761082504;•••• •••• •••• 6723
424249655432;4699761115272;•••• •••• •••• hbdd
424249524360;4699758231688;•••• •••• •••• a2c9
424249229448;4699705016456;•••• •••• •••• 2b7a
424249196680;4699701739656;•••• •••• •••• 334d
424249163912;4699683750024;•••• •••• •••• 4852
424249065608;4699670020232;•••• •••• •••• gcc9
424249098376;4699670053000;•••• •••• •••• 95hg
424249131144;4699670085768;•••• •••• •••• 4c8g
424248901768;4699639611528;•••• •••• •••• edbf
424248934536;4699639644296;•••• •••• •••• hfh2
424248967304;4699639677064;•••• •••• •••• a5be
424249000072;4699639709832;•••• •••• •••• 34ff
424248836232;4699611562120;•••• •••• •••• f83f
424248869000;4699611594888;•••• •••• •••• h296
424248672392;4699592491144;•••• •••• •••• b577
424248705160;4699592491144;•••• •••• •••• d67g
424248737928;4699592491144;•••• •••• •••• 6h89
424248770696;4699592491144;•••• •••• •••• b6c9
424248803464;4699592491144;•••• •••• •••• h4h8
424248410248;4699481997448;•••• •••• •••• hagc
424248377480;4699470266504;•••• •••• •••• 7b89
424248246408;4699425144968;•••• •••• •••• 59fd
424286617736;4699419672712;•••• •••• •••• f4fe
424248213640;4699414331528;•••• •••• •••• g8h9
424248180872;4699407712392;•••• •••• •••• 8h8a
424248049800;4699395883144;•••• •••• •••• ebgh
424247984264;4699376124040;•••• •••• •••• 8bbh
424248017032;4699376156808;•••• •••• •••• c9fa
424247885960;4699323400328;•••• •••• •••• e44a
424247656584;4699152875656;•••• •••• •••• afac
424247591048;4699130232968;•••• •••• •••• 5775
424247459976;4699119091848;•••• •••• •••• 2fa5
424247492744;4699119124616;•••• •••• •••• a945
424247525512;4699119157384;•••• •••• •••• g27f
424247558280;4699119190152;•••• •••• •••• ae7e
424247394440;4699085799560;•••• •••• •••• b5hg
424247230600;4699015807112;•••• •••• •••• 344d
424247263368;4699015807112;•••• •••• •••• g3h9
424247296136;4699015807112;•••• •••• •••• hh2a
424247328904;4699015807112;•••• •••• •••• c728
424246837384;4698721910920;•••• •••• •••• fd6g
424246804616;4698713653384;•••• •••• •••• 2hhf
424246673544;4698590281864;•••• •••• •••• aeee
424246640776;4698582352008;•••• •••• •••• 6efa
424246608008;4698554564744;•••• •••• •••• 9aag
424246542472;4698513637512;•••• •••• •••• 5bha
424246378632;4698409173128;•••• •••• •••• 34bc
424246411400;4698409205896;•••• •••• •••• ddgb
424246444168;4698409238664;•••• •••• •••• dda3
424246247560;4698402357384;•••• •••• •••• f97c
424246280328;4698402390152;•••• •••• •••• 6964
424246313096;4698402422920;•••• •••• •••• 3f28
424246214792;4698389708936;•••• •••• •••• 2g48
424246149256;4698384105608;•••• •••• •••• aee2
424246116488;4698366640264;•••• •••• •••• 5633
424246083720;4698365558920;•••• •••• •••• a5ae
424245854344;4698309984392;•••• •••• •••• 2c2a
424245887112;4698310017160;•••• •••• •••• acc4
424245919880;4698310049928;•••• •••• •••• 79a8
424245952648;4698310082696;•••• •••• •••• 99gf
424245985416;4698310115464;•••• •••• •••• 634c
424245788808;4698269384840;•••• •••• •••• 3568
424245624968;4698187759752;•••• •••• •••• h2ba
424245526664;4698183270536;•••• •••• •••• e7ge
424245559432;4698183303304;•••• •••• •••• 3c39
424245592200;4698183336072;•••• •••• •••• bg98
424245362824;4698170294408;•••• •••• •••• geg2
424245395592;4698170294408;•••• •••• •••• a98c
424245428360;4698170327176;•••• •••• •••• 4da9
424245297288;4698168819848;•••• •••• •••• 8chb
424245166216;4698121273480;•••• •••• •••• 2b9c
424245100680;4698113409160;•••• •••• •••• 88ch
424245133448;4698113474696;•••• •••• •••• 7ac3
424244969608;4698079723656;•••• •••• •••• hc7a
424245002376;4698079756424;•••• •••• •••• dc5d
424245035144;4698079789192;•••• •••• •••• 4e93
424244936840;4698074120328;•••• •••• •••• 2hb7
424244773000;4698038698120;•••• •••• •••• fb5d
424244805768;4698038730888;•••• •••• •••• e8c7
424244510856;4697966510216;•••• •••• •••• 7e57
424244543624;4697966542984;•••• •••• •••• 47eh
424244314248;4697960677512;•••• •••• •••• 5a99
424244347016;4697960710280;•••• •••• •••• g3g9
424244379784;4697960743048;•••• •••• •••• aeb8
424244412552;4697960775816;•••• •••• •••• 2bbc
424244445320;4697960808584;•••• •••• •••• 794g
424244478088;4697960841352;•••• •••• •••• gcb3
424242610312;4696964792456;•••• •••• •••• 7ecb
424242315400;4696790204552;•••• •••• •••• heda
424242282632;4696785125512;•••• •••• •••• hg6a
424241856648;4696628822152;•••• •••• •••• 9f34
424241692808;4696609718408;•••• •••• •••• 72e5
424241725576;4696609751176;•••• •••• •••• 2963
424241758344;4696609783944;•••• •••• •••• e463
424241791112;4696609816712;•••• •••• •••• 956f
424241070216;4696547754120;•••• •••• •••• 25b4
424239857800;4696312545416;•••• •••• •••• 3bc7
424239693960;4696266440840;•••• •••• •••• 4be6
424239366280;4696252383368;•••• •••• •••• 9g38
424239399048;4696252416136;•••• •••• •••• 5cb2
424239431816;4696252448904;•••• •••• •••• hd6e
424239464584;4696252481672;•••• •••• •••• 4573
424239497352;4696252514440;•••• •••• •••• f642
424239530120;4696252547208;•••• •••• •••• d94e
424239562888;4696252579976;•••• •••• •••• f8e2
424239595656;4696252579976;•••• •••• •••• 442d
424239628424;4696252612744;•••• •••• •••• 7d42
424238940296;4696140152968;•••• •••• •••• 46gf
424238841992;4696084054152;•••• •••• •••• a8c8
424238612616;4696076845192;•••• •••• •••• 3e5h
424238645384;4696076877960;•••• •••• •••• b2bg
424238678152;4696076910728;•••• •••• •••• 5ddf
424238317704;4696012423304;•••• •••• •••• c383
424238350472;4696012456072;•••• •••• •••• 8634
424238284936;4696006295688;•••• •••• •••• 5ehb
424237924488;4695887282312;•••• •••• •••• 5g9b
424237826184;4695816372360;•••• •••• •••• 945b
424237760648;4695801233544;•••• •••• •••• 2ga6
424237695112;4695775838344;•••• •••• •••• 4787
424237596808;4695756800136;•••• •••• •••• edg4
424237629576;4695756832904;•••• •••• •••• 2bbe
424237432968;4695669833864;•••• •••• •••• b5ae
424237465736;4695669899400;•••• •••• •••• 6h8f
424237498504;4695669964936;•••• •••• •••• 7667
424236974216;4695599480968;•••• •••• •••• 55h5
424237006984;4695599480968;•••• •••• •••• 947d
424237039752;4695599480968;•••• •••• •••• fdgf
424237072520;4695599480968;•••• •••• •••• bda6
424237105288;4695599513736;•••• •••• •••• f2g9
424237138056;4695599513736;•••• •••• •••• 34fc
424237170824;4695599513736;•••• •••• •••• 54ga
424237203592;4695599513736;•••• •••• •••• 3e8b
424286748808;4695487053960;•••• •••• •••• h8h4
424286781576;4695487086728;•••• •••• •••• h37c
424286814344;4695487119496;•••• •••• •••• 7fe7
424286847112;4695487152264;•••• •••• •••• feca
424236646536;4695437672584;•••• •••• •••• 3g86
424236679304;4695437705352;•••• •••• •••• da92
424236712072;4695437738120;•••• •••• •••• 3435
424236581000;4695388651656;•••• •••• •••• 2c84
424236515464;4695374594184;•••• •••• •••• 85fb
424236548232;4695374594184;•••• •••• •••• g644
424236220552;4695253319816;•••• •••• •••• b6de
424236155016;4695247388808;•••• •••• •••• 2cdg
424236023944;4695239917704;•••• •••• •••• debh
424235991176;4695234248840;•••• •••• •••• 7ga4
424235892872;4695221993608;•••• •••• •••• dd2g
424235696264;4695182082184;•••• •••• •••• b7d3
424235729032;4695182114952;•••• •••• •••• hfa2
424235761800;4695182147720;•••• •••• •••• hd2d
424235794568;4695182180488;•••• •••• •••• 5294
424235499656;4695179821192;•••• •••• •••• 3adc
424235532424;4695179853960;•••• •••• •••• h76b
424235565192;4695179886728;•••• •••• •••• ggd3
424235597960;4695179952264;•••• •••• •••• h37c
424235630728;4695179985032;•••• •••• •••• fa4c
424235663496;4695180050568;•••• •••• •••• 2fcb
424235401352;4695141384328;•••• •••• •••• 448c
424235434120;4695141417096;•••• •••• •••• eg89
424235466888;4695141449864;•••• •••• •••• fah8
424235270280;4694991339656;•••• •••• •••• d39f
424235237512;4694981836936;•••• •••• •••• 2gae
424286879880;4694970237064;•••• •••• •••• g6ah
424234975368;4694904275080;•••• •••• •••• 2e32
424235008136;4694904307848;•••• •••• •••• 95c9
424235040904;4694904340616;•••• •••• •••• ffbd
424235073672;4694904373384;•••• •••• •••• 3aeg
424235106440;4694904406152;•••• •••• •••• ge8c
424235139208;4694904438920;•••• •••• •••• 4deg
424234844296;4694876029064;•••• •••• •••• e729
424234778760;4694861414536;•••• •••• •••• d22d
424234647688;4694853681288;•••• •••• •••• 6f89
424234680456;4694853714056;•••• •••• •••• behg
424234713224;4694853746824;•••• •••• •••• 89f5
424234451080;4694836609160;•••• •••• •••• 97hf
424234483848;4694836641928;•••• •••• •••• e8df
424234516616;4694836674696;•••• •••• •••• ee93
424234254472;4694754132104;•••• •••• •••• 2f78
424234287240;4694754164872;•••• •••• •••• 224h
424234320008;4694754164872;•••• •••• •••• 32gh
424234221704;4694742663304;•••• •••• •••• 3289
424234025096;4694518005896;•••• •••• •••• c326
424233926792;4694516138120;•••• •••• •••• d28g
424233959560;4694516170888;•••• •••• •••• 6eag
424233828488;4694451257480;•••• •••• •••• 4e75
424233697416;4694446243976;•••• •••• •••• dh85
424233730184;4694446276744;•••• •••• •••• 8dbf
424233762952;4694446309512;•••• •••• •••• ghcb
424233795720;4694446342280;•••• •••• •••• gfd8
424233369736;4694357278856;•••• •••• •••• 76c6
424233402504;4694357311624;•••• •••• •••• 2d3c
424233435272;4694357344392;•••• •••• •••• fbcd
424233468040;4694357377160;•••• •••• •••• g9fb
424233500808;4694357409928;•••• •••• •••• 727b
424233533576;4694357442696;•••• •••• •••• 7egh
424233566344;4694357475464;•••• •••• •••• fh83
424233599112;4694357508232;•••• •••• •••• 793a
424233336968;4694353084552;•••• •••• •••• fh27
424233205896;4694329688200;•••• •••• •••• 73g3
424233238664;4694329720968;•••• •••• •••• b82h
424233271432;4694329753736;•••• •••• •••• a649
424233140360;4694326870152;•••• •••• •••• dh84
424233173128;4694326902920;•••• •••• •••• c9bh
424233074824;4694246326408;•••• •••• •••• 5g4c
424233107592;4694246359176;•••• •••• •••• 5dc2
424232976520;4694226010248;•••• •••• •••• f393
424233009288;4694226043016;•••• •••• •••• b26e
424233042056;4694226075784;•••• •••• •••• 6552
424286912648;4694128001160;•••• •••• •••• b9df
424286945416;4694128033928;•••• •••• •••• 49ed
424286978184;4694128033928;•••• •••• •••• 8bea
424287010952;4694128066696;•••• •••• •••• a329
424287043720;4694128099464;•••• •••• •••• eg7c
424287076488;4694128099464;•••• •••• •••• 44ba
424232583304;4694088122504;•••• •••• •••• 8f77
424232616072;4694088122504;•••• •••• •••• 2468
424232648840;4694088122504;•••• •••• •••• fcbc
424232681608;4694088122504;•••• •••• •••• 9h9h
424232190088;4694082912392;•••• •••• •••• ca8a
424232222856;4694082945160;•••• •••• •••• 7d57
424232255624;4694082977928;•••• •••• •••• e624
424232288392;4694083010696;•••• •••• •••• f3g3
424232321160;4694083043464;•••• •••• •••• cf3e
424232353928;4694083076232;•••• •••• •••• hhcb
424232386696;4694083109000;•••• •••• •••• ehad
424232419464;4694083141768;•••• •••• •••• c33a
424232452232;4694083174536;•••• •••• •••• f8ba
424232485000;4694083207304;•••• •••• •••• 4ach
424232517768;4694083240072;•••• •••• •••• b67e
424232124552;4694072164488;•••• •••• •••• 6agh
424232157320;4694072197256;•••• •••• •••• a483
424232091784;4694038937736;•••• •••• •••• c6hf
424231829640;4693900460168;•••• •••• •••• 2325
424230289544;4692848771208;•••• •••• •••• 873g
424230322312;4692848803976;•••• •••• •••• 44fb
424230355080;4692848836744;•••• •••• •••• ga9e
424230387848;4692848869512;•••• •••• •••• 2b4f
424230420616;4692848902280;•••• •••• •••• 9e95
424230453384;4692848935048;•••• •••• •••• 2f32
424230486152;4692848967816;•••• •••• •••• d9d8
424230518920;4692849000584;•••• •••• •••• 76b7
424230551688;4692849033352;•••• •••• •••• a655
424230584456;4692849066120;•••• •••• •••• 467b
424230617224;4692849098888;•••• •••• •••• 6b7b
424230649992;4692849131656;•••• •••• •••• 3c8c
424230682760;4692849164424;•••• •••• •••• bdd6
424230715528;4692849197192;•••• •••• •••• 7857
424230748296;4692849229960;•••• •••• •••• f3e5
424230781064;4692849262728;•••• •••• •••• cah6
424230813832;4692849295496;•••• •••• •••• 4f2a
424230846600;4692849328264;•••• •••• •••• ha35
424230879368;4692849361032;•••• •••• •••• b2c3
424229896328;4692683554952;•••• •••• •••• 2b9c
424229765256;4692627423368;•••• •••• •••• 5e8g
424229798024;4692627456136;•••• •••• •••• ga48
424229830792;4692627488904;•••• •••• •••• 88bh
424229503112;4692427374728;•••• •••• •••• ah63
424229535880;4692427407496;•••• •••• •••• 3894
424229568648;4692427440264;•••• •••• •••• 34bf
424229601416;4692427473032;•••• •••• •••• cdba
424229437576;4692358693000;•••• •••• •••• c3ea
424229470344;4692358725768;•••• •••• •••• 96b9
424229372040;4692334051464;•••• •••• •••• 36f7
424229339272;4692307312776;•••• •••• •••• 66b3
424229175432;4692300038280;•••• •••• •••• 4252
424229208200;4692300038280;•••• •••• •••• 8e3e
424229240968;4692300038280;•••• •••• •••• 5899
424229273736;4692300038280;•••• •••• •••• 5d93
424229306504;4692300038280;•••• •••• •••• b4d3
424229142664;4692295450760;•••• •••• •••• hccg
424229109896;4692276936840;•••• •••• •••• 9ha6
424228978824;4692162936968;•••• •••• •••• 675f
424228946056;4692158349448;•••• •••• •••• d8dd
424228913288;4692154810504;•••• •••• •••• b797
424228880520;4692131741832;•••• •••• •••• 4238
424228782216;4692103004296;•••• •••• •••• d6bh
424228814984;4692103037064;•••• •••• •••• 7fc7
424228847752;4692103069832;•••• •••• •••• cab3
424228749448;4692097597576;•••• •••• •••• a5e8
424228683912;4692082557064;•••• •••• •••• 8844
424228716680;4692082589832;•••• •••• •••• 952e
424241102984;4692072661128;•••• •••• •••• 6ebg
424228487304;4692004143240;•••• •••• •••• bcgh
424228520072;4692004143240;•••• •••• •••• 26e2
424228552840;4692004176008;•••• •••• •••• 9fa4
424228257928;4691917963400;•••• •••• •••• dcae
424227766408;4691558629512;•••• •••• •••• 4543
424227799176;4691558662280;•••• •••• •••• 8bef
424227831944;4691558695048;•••• •••• •••• 2fgf
424227864712;4691558727816;•••• •••• •••• 7b66
424227897480;4691558760584;•••• •••• •••• ff38
424227635336;4691485130888;•••• •••• •••• 693c
424227537032;4691458130056;•••• •••• •••• 7388
424227569800;4691458130056;•••• •••• •••• 95h5
424227242120;4691383746696;•••• •••• •••• 8d83
424227209352;4691350814856;•••• •••• •••• a3f6
424227176584;4691333742728;•••• •••• •••• 5h55
424227111048;4691317096584;•••• •••• •••• ec23
424227078280;4691310542984;•••• •••• •••• a3g2
424225865864;4690893832328;•••• •••• •••• e5b5
424225898632;4690893865096;•••• •••• •••• 6dfc
424225407112;4690797887624;•••• •••• •••• 758a
424220262536;4690185748616;•••• •••• •••• 987d
424220229768;4690104942728;•••• •••• •••• a4gd
424220131464;4689975214216;•••• •••• •••• bg5e
424220164232;4689975246984;•••• •••• •••• d557
424220197000;4689975279752;•••• •••• •••• f22g
424241135752;4689909219464;•••• •••• •••• ga35
424220065928;4689601790088;•••• •••• •••• a387
424219836552;4689500733576;•••• •••• •••• cff8
424219869320;4689500733576;•••• •••• •••• 6b8a
424219902088;4689500799112;•••• •••• •••• hag7
424219934856;4689500799112;•••• •••• •••• d666
424219967624;4689500831880;•••• •••• •••• 96g8
424220000392;4689500831880;•••• •••• •••• 67ff
424220033160;4689500897416;•••• •••• •••• 7ag9
424219738248;4689498341512;•••• •••• •••• 7ggb
424219639944;4689478910088;•••• •••• •••• eeh6
424219672712;4689478942856;•••• •••• •••• d2h4
424219607176;4689406820488;•••• •••• •••• 484c
424219476104;4689370579080;•••• •••• •••• 9hf7
424219508872;4689370579080;•••• •••• •••• 6774
424219541640;4689370579080;•••• •••• •••• 852a
424219574408;4689370579080;•••• •••• •••• c9c7
424219443336;4689354981512;•••• •••• •••• 7588
424218951816;4689254023304;•••• •••• •••• f435
424218984584;4689254056072;•••• •••• •••• g5d2
424219017352;4689254056072;•••• •••• •••• 5c6e
424219050120;4689254088840;•••• •••• •••• fh4c
424219082888;4689254088840;•••• •••• •••• 2d34
424219115656;4689254187144;•••• •••• •••• 6dcc
424219148424;4689254252680;•••• •••• •••• 75cd
424219181192;4689254252680;•••• •••• •••• 4d74
424219213960;4689254252680;•••• •••• •••• 7dbd
424219246728;4689254252680;•••• •••• •••• 5a7e
424219279496;4689254252680;•••• •••• •••• 9b2g
424218919048;4689238360200;•••• •••• •••• f94h
424218820744;4689237442696;•••• •••• •••• a5h9
424218853512;4689237475464;•••• •••• •••• 5d64
424218886280;4689237508232;•••• •••• •••• c5h5
424218624136;4689211261064;•••• •••• •••• e596
424218656904;4689211293832;•••• •••• •••• bb9a
424218689672;4689211326600;•••• •••• •••• hbf6
424218722440;4689211359368;•••• •••• •••• bg37
424218755208;4689211392136;•••• •••• •••• 3dfe
424218787976;4689211424904;•••• •••• •••• 7bc6
424218591368;4689207230600;•••• •••• •••• a4hb
424218525832;4689175019656;•••• •••• •••• h889
424218460296;4689160077448;•••• •••• •••• ecfb
424218493064;4689160110216;•••• •••• •••• 37hh
424218132616;4689119740040;•••• •••• •••• 7cde
424218165384;4689119772808;•••• •••• •••• 8c4h
424218198152;4689119805576;•••• •••• •••• fe88
424218230920;4689119838344;•••• •••• •••• e448
424218263688;4689119871112;•••• •••• •••• aa22
424218296456;4689119903880;•••• •••• •••• 5b48
424218329224;4689119936648;•••• •••• •••• c2c2
424218361992;4689119969416;•••• •••• •••• cc64
424218034312;4689115545736;•••• •••• •••• g3g3
424218067080;4689115578504;•••• •••• •••• 8ghg
424218099848;4689115611272;•••• •••• •••• hfb4
424217936008;4689102340232;•••• •••• •••• e8bc
424217968776;4689102373000;•••• •••• •••• 5e39
424217772168;4689089855624;•••• •••• •••• 9h6h
424217804936;4689089888392;•••• •••• •••• e7b9
424217837704;4689089921160;•••• •••• •••• acee
424217870472;4689089953928;•••• •••• •••• ea44
424217903240;4689089986696;•••• •••• •••• aehf
424217739400;4689089200264;•••• •••• •••• 35b2
424217706632;4689088938120;•••• •••• •••• eg39
424217673864;4689083891848;•••• •••• •••• h559
424217641096;4689065509000;•••• •••• •••• 457g
424217477256;4689048404104;•••• •••• •••• 4cdf
424217510024;4689048436872;•••• •••• •••• ag8c
424217542792;4689048469640;•••• •••• •••• 5424
424217575560;4689048502408;•••• •••• •••• 5da5
424217608328;4689048502408;•••• •••• •••• 94b3
424217444488;4689046667400;•••• •••• •••• fha6
424217411720;4689041129608;•••• •••• •••• f5bh
424217346184;4689008033928;•••• •••• •••• e2c2
424217313416;4689001349256;•••• •••• •••• b353
424217149576;4688981098632;•••• •••• •••• 392f
424217182344;4688981131400;•••• •••• •••• 5hf6
424217215112;4688981164168;•••• •••• •••• hdeb
424217247880;4688981196936;•••• •••• •••• 2b69
424217051272;4688946430088;•••• •••• •••• 89af
424216526984;4688929128584;•••• •••• •••• 85gc
424216559752;4688929128584;•••• •••• •••• 2ee6
424216592520;4688929161352;•••• •••• •••• 62cg
424216625288;4688929161352;•••• •••• •••• 8hhb
424216658056;4688929194120;•••• •••• •••• bg4e
424216690824;4688929226888;•••• •••• •••• af6f
424216723592;4688929259656;•••• •••• •••• 299b
424216756360;4688929259656;•••• •••• •••• 8ad4
424216789128;4688929292424;•••• •••• •••• 2beb
424216821896;4688929325192;•••• •••• •••• d49f
424216854664;4688929325192;•••• •••• •••• 24cf
424216887432;4688929357960;•••• •••• •••• a28b
424216920200;4688929357960;•••• •••• •••• 6989
424216952968;4688929357960;•••• •••• •••• bhfg
424216985736;4688929357960;•••• •••• •••• b96b
424217018504;4688929357960;•••• •••• •••• bc25
424216494216;4688918610056;•••• •••• •••• a3f6
424216232072;4688916873352;•••• •••• •••• befa
424216264840;4688916938888;•••• •••• •••• ga95
424216297608;4688917004424;•••• •••• •••• fdc2
424216330376;4688917037192;•••• •••• •••• ae3e
424216363144;4688917102728;•••• •••• •••• 27ab
424216395912;4688917168264;•••• •••• •••• e32a
424216428680;4688917233800;•••• •••• •••• c466
424216461448;4688917299336;•••• •••• •••• 9635
424216133768;4688881746056;•••• •••• •••• 57bd
424216035464;4688854712456;•••• •••• •••• h663
424216068232;4688854745224;•••• •••• •••• bf4a
424215904392;4688849698952;•••• •••• •••• 2cf6
424215937160;4688849731720;•••• •••• •••• cabb
424215969928;4688849764488;•••• •••• •••• 2553
424216002696;4688849797256;•••• •••• •••• gegg
424215806088;4688836034696;•••• •••• •••• g2c7
424215838856;4688836067464;•••• •••• •••• 957d
424215773320;4688819552392;•••• •••• •••• a32b
424215675016;4688812343432;•••• •••• •••• gfdd
424215707784;4688812376200;•••• •••• •••• 6c58
424215740552;4688812408968;•••• •••• •••• 4ccb
424215576712;4688802087048;•••• •••• •••• d28d
424215609480;4688802119816;•••• •••• •••• hecg
424215445640;4688784294024;•••• •••• •••• 5bgg
424215281800;4688767058056;•••• •••• •••• 7c76
424215314568;4688767090824;•••• •••• •••• 5d54
424215150728;4688681861256;•••• •••• •••• dc74
424215183496;4688681894024;•••• •••• •••• 774b
424214200456;4687874556040;•••• •••• •••• 2e6g
424241266824;4687820816520;•••• •••• •••• d44d
424241299592;4687820849288;•••• •••• •••• 8gc6
424213840008;4687682338952;•••• •••• •••• 658a
424213872776;4687682371720;•••• •••• •••• 9a7h
424213905544;4687682404488;•••• •••• •••• chbe
424213938312;4687682437256;•••• •••• •••• be2c
424213971080;4687682470024;•••• •••• •••• c9cb
424213774472;4687641772168;•••• •••• •••• ea43
424213643400;4687601041544;•••• •••• •••• 7e36
424213446792;4687546744968;•••• •••• •••• a87e
424213479560;4687546777736;•••• •••• •••• gf32
424213512328;4687546810504;•••• •••• •••• 9862
424213545096;4687546843272;•••• •••• •••• g9f6
424213577864;4687546876040;•••• •••• •••• ecaf
424213348488;4687491268744;•••• •••• •••• 7gch
424213381256;4687491301512;•••• •••• •••• fffc
424213315720;4687487041672;•••• •••• •••• g2fa
424213282952;4687454896264;•••• •••• •••• 26c9
424213184648;4687351480456;•••• •••• •••• ggdc
424213151880;4687338307720;•••• •••• •••• 66e8
424213119112;4687336374408;•••• •••• •••• 9h9e
424213020808;4687311143048;•••• •••• •••• e2f6
424213053576;4687311175816;•••• •••• •••• d9ff
424213086344;4687311208584;•••• •••• •••• 7b9c
424212955272;4687265038472;•••• •••• •••• 9bf6
424241397896;4687234990216;•••• •••• •••• hf3a
424212922504;4687192424584;•••• •••• •••• ff63
424212824200;4687189016712;•••• •••• •••• 6954
424212856968;4687189049480;•••• •••• •••• h4a9
424212889736;4687189082248;•••• •••• •••• d262
424212758664;4687175450760;•••• •••• •••• g783
424212725896;4687143993480;•••• •••• •••• 2f23
424212463752;4687064170632;•••• •••• •••• fe87
424212496520;4687064203400;•••• •••• •••• a59h
424212529288;4687064236168;•••• •••• •••• 449c
424212562056;4687064268936;•••• •••• •••• f453
424212594824;4687064301704;•••• •••• •••• f9f2
424212627592;4687064334472;•••• •••• •••• 5cfg
424212660360;4687064367240;•••• •••• •••• 78hh
424212332680;4687047950472;•••• •••• •••• 28de
424212365448;4687047983240;•••• •••• •••• 4fg7
424212267144;4687020687496;•••• •••• •••• ff6h
424212299912;4687020720264;•••• •••• •••• cefh
424212201608;4686879981704;•••• •••• •••• de75
424212005000;4686668857480;•••• •••• •••• c857
424211677320;4686434697352;•••• •••• •••• gg7g
424211316872;4685838286984;•••• •••• •••• gb5d
424210989192;4685715996808;•••• •••• •••• 2hea
